Date,Open
2015-01-02,24.74622767701957
2015-01-05,24.057543123314048
2015-01-06,23.668756205006424
2015-01-07,23.815378963530524
2015-01-08,24.26636314774089
2015-01-09,25.030586292520212
2015-01-12,25.015041562276377
2015-01-13,24.75511097972112
2015-01-14,24.22415306198996
2015-01-15,24.43742857263256
2015-01-16,23.777616704224478
2015-01-20,23.95756233314418
2015-01-21,24.204163134489207
2015-01-22,24.495188855122496
2015-01-23,24.9483927989933
2015-01-26,25.268300881851875
2015-01-27,24.9750536060997
2015-01-28,26.132493867924392
2015-01-29,25.84146934458718
2015-01-30,26.30355208381024
2015-02-02,26.225803709068003
2015-02-03,26.325776235423373
2015-02-04,26.32577473038041
2015-02-05,26.76868838851386
2015-02-06,26.76868318201541
2015-02-09,26.44082193108112
2015-02-10,26.80214120716999
2015-02-11,27.382033784438146
2015-02-12,28.115816023320768
2015-02-13,28.387923396573573
2015-02-17,28.434758650170412
2015-02-18,28.465981933931005
2015-02-19,28.655563159605954
2015-02-20,28.686790270703884
2015-02-23,28.999033370722678
2015-02-24,29.650295618009736
2015-02-25,29.34250936350478
2015-02-26,28.72470452313577
2015-02-27,28.9945786223735
2015-03-02,28.82729907324928
2015-03-03,28.76261872417201
2015-03-04,28.79384406150389
2015-03-05,28.67787187074925
2015-03-06,28.637717980030118
2015-03-09,28.539583970998255
2015-03-10,28.19387246222148
2015-03-11,27.823639441261683
2015-03-12,27.2794376975379
2015-03-13,27.74558010024849
2015-03-16,27.629600386252577
2015-03-17,28.080128770466853
2015-03-18,28.325465976832106
2015-03-19,28.715780912661085
2015-03-20,28.604263901299028
2015-03-23,28.35223828504883
2015-03-24,28.376762042343657
2015-03-25,28.22287565213114
2015-03-26,27.37980678968051
2015-03-27,27.78349830630142
2015-03-30,27.667514060465003
2015-03-31,28.122509221365174
2015-04-01,27.839255784125836
2015-04-02,27.886089016343043
2015-04-06,27.76119313694559
2015-04-07,28.46821444814077
2015-04-08,28.06897863149046
2015-04-09,28.06898397827312
2015-04-10,28.09128556700355
2015-04-13,28.63102011370145
2015-04-14,28.325464058062167
2015-04-15,28.19388148911807
2015-04-16,28.164878622513907
2015-04-17,28.002073500758712
2015-04-20,28.006532146964158
2015-04-21,28.570813307159423
2015-04-22,28.32323235147545
2015-04-23,28.615415701301764
2015-04-24,29.10387053064716
2015-04-27,29.509789721315794
2015-04-28,29.989309781714585
2015-04-29,29.030264326246286
2015-04-30,28.691241625084306
2015-05-01,28.124735596532457
2015-05-04,28.88306066003097
2015-05-05,28.581963468375665
2015-05-06,28.2273392648987
2015-05-07,27.944341703965602
2015-05-08,28.372116064317304
2015-05-11,28.531136923635124
2015-05-12,28.130230443948047
2015-05-13,28.253418286674062
2015-05-14,28.535608709298568
2015-05-15,28.90739687055589
2015-05-18,28.752863749428375
2015-05-19,29.270228901299124
2015-05-20,29.115688131979727
2015-05-21,29.131376952564143
2015-05-22,29.474038623575858
2015-05-26,29.69800611131276
2015-05-27,29.191835506522274
2015-05-28,29.532270557515968
2015-05-29,29.3911697783385
2015-06-01,29.17839553147613
2015-06-02,29.08433145840239
2015-06-03,29.26350303782826
2015-06-04,29.02162214269939
2015-06-05,29.00370861831629
2015-06-08,28.869324426182363
2015-06-09,28.376602538708095
2015-06-10,28.649837515002858
2015-06-11,28.93203969291232
2015-06-12,28.710308236014342
2015-06-15,28.242216260085787
2015-06-16,28.450504039004716
2015-06-17,28.60504435907014
2015-06-18,28.495301599403838
2015-06-19,28.60280752953727
2015-06-22,28.553531460833586
2015-06-23,28.55128848109889
2015-06-24,28.490819955158216
2015-06-25,28.860365900044858
2015-06-26,28.593847401751965
2015-06-29,28.098877978339047
2015-06-30,28.12351639990226
2015-07-01,28.421394919452386
2015-07-02,28.316126857612392
2015-07-06,27.982410060358234
2015-07-07,28.195185216642784
2015-07-08,27.87939184685628
2015-07-09,27.73829323252054
2015-07-10,27.31051342214001
2015-07-13,28.002574643083992
2015-07-14,28.228782622685728
2015-07-15,28.157115405123832
2015-07-16,28.609519197094357
2015-07-17,28.909641830893467
2015-07-20,29.332929380312446
2015-07-21,29.753992564385015
2015-07-22,27.321716084585486
2015-07-23,28.264616531337147
2015-07-24,28.06751997581668
2015-07-27,27.568073959032304
2015-07-28,27.633024215698242
2015-07-29,27.581514604291346
2015-07-30,27.39562127278194
2015-07-31,27.458336910064084
2015-08-03,27.21197027273861
2015-08-04,26.298187578080213
2015-08-05,25.29705017954478
2015-08-06,26.090998360062645
2015-08-07,25.778273162417868
2015-08-10,26.216988476278374
2015-08-11,26.5049647841773
2015-08-12,25.31707563473077
2015-08-13,26.106743863822256
2015-08-14,25.71977714196603
2015-08-17,26.106753292442306
2015-08-18,26.19449274355579
2015-08-19,26.120250952413596
2015-08-20,25.665787036380564
2015-08-21,24.84461012606305
2015-08-24,21.343910759095902
2015-08-25,24.997598809424595
2015-08-26,24.093176243635025
2015-08-27,25.249576394490592
2015-08-28,25.236077255337733
2015-08-31,25.20457786522222
2015-09-01,24.781617802714777
2015-09-02,24.799613100120496
2015-09-03,25.30807167281215
2015-09-04,24.51613455536872
2015-09-08,25.14158190957819
2015-09-09,25.593798375146992
2015-09-10,24.808607149145427
2015-09-11,25.150585122887932
2015-09-14,26.22823497954746
2015-09-15,26.08200465042898
2015-09-16,26.153995184161953
2015-09-17,26.021251019962477
2015-09-18,25.24507428048749
2015-09-21,25.573544996885683
2015-09-22,25.508293922446867
2015-09-23,25.564552297182257
2015-09-24,25.479054239521858
2015-09-25,26.196740910216345
2015-09-28,25.61403951499989
2015-09-29,25.384566383270485
2015-09-30,24.786116256427917
2015-10-01,24.53863883098328
2015-10-02,24.300159557775835
2015-10-05,24.720868398906564
2015-10-06,24.88960042045419
2015-10-07,25.13933246388411
2015-10-08,24.790613141574273
2015-10-09,24.74786916908805
2015-10-12,25.36206495786556
2015-10-13,24.932351795069557
2015-10-14,25.038105560812777
2015-10-15,24.957102091484895
2015-10-16,25.148329097881472
2015-10-19,24.927847245147582
2015-10-20,25.049341561766585
2015-10-21,25.647790644481958
2015-10-22,25.722038776609992
2015-10-23,26.25523829612088
2015-10-26,26.5657146114412
2015-10-27,25.96276525244846
2015-10-28,26.306979415400257
2015-10-29,26.70519415383389
2015-10-30,27.22040203698764
2015-11-02,27.17766105387142
2015-11-03,27.175407222846523
2015-11-04,27.701865058420555
2015-11-05,27.5312317001019
2015-11-06,27.364035298663072
2015-11-09,27.330149000104868
2015-11-10,26.412808067876647
2015-11-11,26.29306743543373
2015-11-12,26.268211877549444
2015-11-13,26.028706263207265
2015-11-16,25.16560160479429
2015-11-17,25.965444058735248
2015-11-18,26.15524104406476
2015-11-19,26.58000605784681
2015-11-20,26.932482380957385
2015-11-23,26.94829770139527
2015-11-24,26.50996828560757
2015-11-25,26.934742545573044
2015-11-27,26.726873352774142
2015-11-30,26.65908990456631
2015-12-01,26.83080167634071
2015-12-02,26.51222383986961
2015-12-03,26.33373280746911
2015-12-04,26.049048378187305
2015-12-07,26.882767095818593
2015-12-08,26.55289636640272
2015-12-09,26.580005325802393
2015-12-10,26.218499347245395
2015-12-11,26.026451015932764
2015-12-14,25.346362628378287
2015-12-15,25.29213117798805
2015-12-16,25.095560686596016
2015-12-17,25.31020584948216
2015-12-18,24.60751915456293
2015-12-21,24.239234278344792
2015-12-22,24.266349614491677
2015-12-23,24.23697234195334
2015-12-24,24.62785701513054
2015-12-28,24.309269764560746
2015-12-29,24.166931467962943
2015-12-30,24.532963347597033
2015-12-31,24.17823067554295
2016-01-04,23.184072827894877
2016-01-05,23.893537660989995
2016-01-06,22.720891451152745
2016-01-07,22.29611419552247
2016-01-08,22.26674485009943
2016-01-11,22.361639939997467
2016-01-12,22.718632880311702
2016-01-13,22.66666698940705
2016-01-14,22.133442641868854
2016-01-15,21.73577802597935
2016-01-19,22.235117379924546
2016-01-20,21.487241879407215
2016-01-21,21.930083418856153
2016-01-22,22.284821999574387
2016-01-25,22.937792004952854
2016-01-26,22.57854789142378
2016-01-27,21.699629493573713
2016-01-28,21.191260661496273
2016-01-29,21.41719579016375
2016-02-01,21.796780566100505
2016-02-02,21.559542380621536
2016-02-03,21.464645020935105
2016-02-04,21.776488331059454
2016-02-05,21.92641412214322
2016-02-08,21.15631109367253
2016-02-09,21.41982979895567
2016-02-10,21.79011349081531
2016-02-11,21.306249017973645
2016-02-12,21.397115737936975
